event_id,direction,start_idx,end_idx,start_x,end_x,start_y,end_y,duration,delta_y,max_abs_slope
1,up,122,128,123.0,129.0,1543.0,65535.0,6,63992.0,12802.8
2,down,251,259,252.0,260.0,65535.0,53063.0,8,-12472.0,2487.8
3,down,372,378,373.0,379.0,49735.0,1534.0,6,-48201.0,9649.39999999999
4,up,1338,1344,1339.0,1345.0,1490.0,65535.0,6,64045.0,12816.4
5,down,1448,1461,1449.0,1462.0,65535.0,52454.0,13,-13081.0,2307.400000000006
6,up,1483,1489,1484.0,1490.0,51851.0,65535.0,6,13684.0,2752.0000000000027
7,down,1714,1729,1715.0,1730.0,65535.0,1482.0,15,-64053.0,11785.599999999995
8,up,2012,2023,2013.0,2024.0,1516.0,55395.0,11,53879.0,11085.0
9,down,2232,2247,2233.0,2248.0,65525.0,2983.0,15,-62542.0,12249.2
10,down,2270,2276,2271.0,2277.0,2730.0,1396.0,6,-1334.0,278.79999999999995
11,up,8433,8441,8434.0,8442.0,1424.0,8766.0,8,7342.0,1459.7999999999995
12,up,9337,9387,9338.0,9388.0,5524.0,57160.0,50,51636.0,5889.800000000002
13,down,9387,9414,9388.0,9415.0,57160.0,43416.0,27,-13744.0,1837.5999999999956
14,down,9435,9442,9436.0,9443.0,42704.0,40664.0,7,-2040.0,420.0000000000043
15,up,9565,9587,9566.0,9588.0,52127.0,57268.0,22,5141.0,1351.3999999999985
16,down,9587,9610,9588.0,9611.0,57268.0,44128.0,23,-13140.0,1779.3999999999985
17,down,9634,9674,9635.0,9675.0,43419.0,45497.0,40,2078.0,498.2000000000014
18,up,9765,9787,9766.0,9788.0,49171.0,57611.0,22,8440.0,1126.6000000000015
19,down,9787,9812,9788.0,9813.0,57611.0,45420.0,25,-12191.0,1698.8
20,down,9834,9842,9835.0,9843.0,44369.0,41669.0,8,-2700.0,536.8
21,up,9965,9987,9966.0,9988.0,53642.0,58247.0,22,4605.0,1065.8
22,down,9987,10006,9988.0,10007.0,58247.0,46549.0,19,-11698.0,1853.8
23,down,10034,10042,10035.0,10043.0,44828.0,42272.0,8,-2556.0,544.0000000000043
24,up,10168,10187,10169.0,10188.0,50305.0,58575.0,19,8270.0,943.5999999999956
25,down,10187,10206,10188.0,10207.0,58575.0,47070.0,19,-11505.0,1816.3999999999985
26,down,10234,10242,10235.0,10243.0,45306.0,42373.0,8,-2933.0,553.8
27,up,10365,10387,10366.0,10388.0,50124.0,58990.0,22,8866.0,932.2000000000073
28,down,10387,10404,10388.0,10405.0,58990.0,47406.0,17,-11584.0,1900.8
29,down,10435,10468,10436.0,10469.0,45208.0,46025.0,33,817.0,581.8
30,down,10562,10566,10563.0,10567.0,47541.0,44649.0,4,-2892.0,637.999999999997
31,up,10566,10587,10567.0,10588.0,44649.0,59139.0,21,14490.0,1095.7999999999913
32,down,10587,10612,10588.0,10613.0,59139.0,46374.0,25,-12765.0,1958.1999999999941
33,down,10635,10643,10636.0,10644.0,45316.0,42435.0,8,-2881.0,568.999999999997
34,down,10762,10768,10763.0,10769.0,47621.0,49840.0,6,2219.0,596.0000000000116
35,up,10768,10787,10769.0,10788.0,49840.0,59049.0,19,9209.0,1104.8000000000059
36,down,10787,10806,10788.0,10807.0,59049.0,47183.0,19,-11866.0,1909.2000000000014
37,down,10835,10842,10836.0,10843.0,44911.0,42333.0,7,-2578.0,591.999999999997
38,up,10965,10987,10966.0,10988.0,51710.0,58920.0,22,7210.0,1114.3999999999971
39,down,10987,11011,10988.0,11012.0,58920.0,46470.0,24,-12450.0,1963.2000000000014
40,down,11035,11042,11036.0,11043.0,45149.0,42361.0,7,-2788.0,612.4000000000058
41,up,11165,11187,11166.0,11188.0,47498.0,58988.0,22,11490.0,1150.5999999999942
42,down,11187,11208,11188.0,11209.0,58988.0,46831.0,21,-12157.0,1888.8
43,down,11235,11242,11236.0,11243.0,44992.0,42336.0,7,-2656.0,547.2000000000014
44,up,11248,11263,11249.0,11264.0,43290.0,45514.0,15,2224.0,263.80000000000587
45,up,11365,11387,11366.0,11388.0,47628.0,59028.0,22,11400.0,1245.6000000000015
46,down,11387,11406,11388.0,11407.0,59028.0,47034.0,19,-11994.0,1930.3999999999985
47,down,11434,11442,11435.0,11443.0,44961.0,42248.0,8,-2713.0,597.6000000000029
48,up,11565,11571,11566.0,11572.0,47631.0,47855.0,6,224.0,666.000000000003
49,up,11572,11587,11573.0,11588.0,48357.0,58967.0,15,10610.0,1190.8000000000059
50,down,11587,11608,11588.0,11609.0,58967.0,46806.0,21,-12161.0,1878.3999999999985
51,down,11635,11642,11636.0,11643.0,45488.0,42263.0,7,-3225.0,660.8
52,up,11765,11771,11766.0,11772.0,47181.0,47896.0,6,715.0,635.2
53,up,11772,11787,11773.0,11788.0,47938.0,58702.0,15,10764.0,1257.6000000000015
54,down,11787,11814,11788.0,11815.0,58702.0,46011.0,27,-12691.0,1827.7999999999927
55,down,11834,11843,11835.0,11844.0,45341.0,42123.0,9,-3218.0,558.2000000000014
56,up,11965,11971,11966.0,11972.0,48115.0,47766.0,6,-349.0,614.3999999999971
57,up,11972,11989,11973.0,11990.0,47903.0,58705.0,17,10802.0,1072.7999999999986
58,down,11989,12016,11990.0,12017.0,58705.0,45938.0,27,-12767.0,1882.999999999997
59,down,12036,12044,12037.0,12045.0,45028.0,41497.0,8,-3531.0,600.3999999999985
60,up,12167,12189,12168.0,12190.0,47986.0,58363.0,22,10377.0,1190.7999999999986
61,down,12189,12221,12190.0,12222.0,58363.0,46000.0,32,-12363.0,1784.2000000000014
62,down,12236,12244,12237.0,12245.0,45216.0,41624.0,8,-3592.0,624.1999999999941
63,up,12367,12389,12368.0,12390.0,48834.0,58927.0,22,10093.0,1330.7999999999986
64,down,12389,12415,12390.0,12416.0,58927.0,46124.0,26,-12803.0,1852.1999999999941
65,down,12436,12464,12437.0,12465.0,45216.0,45032.0,28,-184.0,632.1999999999941
66,up,12567,12589,12568.0,12590.0,51039.0,58838.0,22,7799.0,1259.599999999987
67,down,12589,12609,12590.0,12610.0,58838.0,47031.0,20,-11807.0,1896.9999999999898
68,down,12636,12651,12637.0,12652.0,45301.0,42996.0,15,-2305.0,790.999999999997
69,up,12767,12789,12768.0,12790.0,46124.0,58859.0,22,12735.0,1348.4000000000044
70,down,12789,12817,12790.0,12818.0,58859.0,45954.0,28,-12905.0,1911.0000000000043
71,down,12836,12844,12837.0,12845.0,45119.0,41976.0,8,-3143.0,642.3999999999985
72,up,12967,12989,12968.0,12990.0,46999.0,58700.0,22,11701.0,1325.6000000000015
73,down,12989,13018,12990.0,13019.0,58700.0,45737.0,29,-12963.0,1813.2000000000087
74,down,13036,13044,13037.0,13045.0,45138.0,41591.0,8,-3547.0,640.4000000000058
75,up,13167,13189,13168.0,13190.0,45833.0,58440.0,22,12607.0,1244.8000000000059
76,down,13189,13215,13190.0,13216.0,58440.0,46100.0,26,-12340.0,1828.7999999999927
77,down,13236,13268,13237.0,13269.0,44637.0,45149.0,32,512.0,674.1999999999941
78,up,13374,13389,13375.0,13390.0,46516.0,58665.0,15,12149.0,1267.6000000000015
79,down,13389,13413,13390.0,13414.0,58665.0,46058.0,24,-12607.0,1851.4000000000058
80,down,13436,13444,13437.0,13445.0,44715.0,41406.0,8,-3309.0,689.5999999999956
81,up,13575,13589,13576.0,13590.0,46598.0,58651.0,14,12053.0,1378.5999999999942
82,down,13589,13610,13590.0,13611.0,58651.0,45959.0,21,-12692.0,1926.8
83,down,13636,13652,13637.0,13653.0,44681.0,42605.0,16,-2076.0,679.8000000000072
84,up,13767,13789,13768.0,13790.0,51828.0,58383.0,22,6555.0,1377.9999999999957
85,down,13789,13816,13790.0,13817.0,58383.0,45105.0,27,-13278.0,1806.0000000000043
86,down,13836,13876,13837.0,13877.0,44567.0,45873.0,40,1306.0,770.3999999999985
87,up,13967,13973,13968.0,13974.0,50067.0,46043.0,6,-4024.0,548.999999999997
88,up,13975,13989,13976.0,13990.0,45828.0,58753.0,14,12925.0,1493.9999999999957
89,down,13989,14014,13990.0,14015.0,58753.0,45328.0,25,-13425.0,1799.3999999999985
90,down,14035,14043,14036.0,14044.0,44626.0,40722.0,8,-3904.0,716.1999999999941
91,up,14048,14073,14049.0,14074.0,41706.0,46186.0,25,4480.0,286.39999999999714
92,up,14167,14172,14168.0,14173.0,47264.0,47344.0,5,80.0,323.79999999999995
93,down,14172,14176,14173.0,14177.0,47344.0,46237.0,4,-1107.0,495.0000000000043
94,up,14176,14189,14177.0,14190.0,46237.0,58454.0,13,12217.0,1406.4000000000117
95,down,14189,14216,14190.0,14217.0,58454.0,45253.0,27,-13201.0,1804.2000000000014
96,down,14235,14243,14236.0,14244.0,44273.0,40940.0,8,-3333.0,705.8
97,up,14246,14269,14247.0,14270.0,41562.0,45713.0,23,4151.0,301.2000000000073
98,up,14367,14373,14368.0,14374.0,45791.0,46240.0,6,449.0,487.4000000000058
99,up,14375,14389,14376.0,14390.0,45750.0,58536.0,14,12786.0,1456.4000000000044
100,down,14389,14416,14390.0,14417.0,58536.0,44773.0,27,-13763.0,1824.8
101,down,14435,14447,14436.0,14448.0,44566.0,41353.0,12,-3213.0,659.2000000000014
102,up,14447,14476,14448.0,14477.0,41353.0,46282.0,29,4929.0,314.9999999999957
103,up,14567,14573,14568.0,14574.0,50004.0,46082.0,6,-3922.0,576.8
104,up,14575,14589,14576.0,14590.0,45798.0,58185.0,14,12387.0,1374.2
105,down,14589,14615,14590.0,14616.0,58185.0,44691.0,26,-13494.0,1780.2000000000014
106,down,14635,14651,14636.0,14652.0,44340.0,42591.0,16,-1749.0,665.8
107,up,14651,14673,14652.0,14674.0,42591.0,45895.0,22,3304.0,281.80000000000587
108,up,14767,14773,14768.0,14774.0,46604.0,45967.0,6,-637.0,529.8
109,up,14775,14791,14776.0,14792.0,45651.0,58614.0,16,12963.0,1321.6000000000015
110,down,14791,14818,14792.0,14819.0,58614.0,45070.0,27,-13544.0,1805.6000000000029
111,down,14837,14849,14838.0,14850.0,44322.0,41530.0,12,-2792.0,640.7999999999927
112,up,14851,14875,14852.0,14876.0,42307.0,46021.0,24,3714.0,325.7999999999913
113,up,14969,14975,14970.0,14976.0,47859.0,46210.0,6,-1649.0,622.6000000000029
114,up,14977,14991,14978.0,14992.0,45862.0,57962.0,14,12100.0,1331.6000000000088
115,down,14991,15016,14992.0,15017.0,57962.0,45147.0,25,-12815.0,1741.999999999997
116,down,15037,15050,15038.0,15051.0,44351.0,42099.0,13,-2252.0,700.0000000000043
117,up,15050,15075,15051.0,15076.0,42099.0,45883.0,25,3784.0,274.7999999999986
118,up,15169,15175,15170.0,15176.0,45916.0,46358.0,6,442.0,488.2000000000014
119,up,15177,15191,15178.0,15192.0,46333.0,56978.0,14,10645.0,1094.7999999999986
120,down,15191,15215,15192.0,15216.0,56978.0,44551.0,24,-12427.0,1580.6000000000029
121,down,15237,15245,15238.0,15246.0,44088.0,40940.0,8,-3148.0,650.3999999999912
122,up,15248,15267,15249.0,15268.0,41218.0,45184.0,19,3966.0,289.9999999999957
123,up,15369,15375,15370.0,15376.0,50157.0,46011.0,6,-4146.0,810.0000000000116
124,up,15377,15391,15378.0,15392.0,46023.0,56514.0,14,10491.0,891.2
125,down,15391,15416,15392.0,15417.0,56514.0,44372.0,25,-12142.0,1581.8
126,down,15437,15445,15438.0,15446.0,43880.0,40628.0,8,-3252.0,678.7999999999927
127,up,15447,15478,15448.0,15479.0,41131.0,46117.0,31,4986.0,308.00000000000296
128,down,15566,15570,15567.0,15571.0,46527.0,43604.0,4,-2923.0,624.2000000000073
129,up,15570,15575,15571.0,15576.0,43604.0,46296.0,5,2692.0,757.3999999999985
130,up,15577,15591,15578.0,15592.0,46334.0,56410.0,14,10076.0,955.3999999999971
131,down,15591,15614,15592.0,15615.0,56410.0,44625.0,23,-11785.0,1537.3999999999912
132,down,15637,15652,15638.0,15653.0,43925.0,42140.0,15,-1785.0,633.999999999997
133,up,15652,15674,15653.0,15675.0,42140.0,45617.0,22,3477.0,298.2000000000073
134,up,15769,15775,15770.0,15776.0,48572.0,45602.0,6,-2970.0,751.2000000000014
135,up,15777,15791,15778.0,15792.0,46415.0,55889.0,14,9474.0,807.8000000000059
136,down,15791,15814,15792.0,15815.0,55889.0,44530.0,23,-11359.0,1505.0000000000043
137,down,15837,15852,15838.0,15853.0,44108.0,42246.0,15,-1862.0,695.2000000000014
138,down,15966,15970,15967.0,15971.0,46750.0,43420.0,4,-3330.0,758.6000000000015
139,up,15970,15975,15971.0,15976.0,43420.0,46077.0,5,2657.0,769.999999999997
140,up,15977,15991,15978.0,15992.0,46464.0,55931.0,14,9467.0,803.9999999999957
141,down,15991,16015,15992.0,16016.0,55931.0,44557.0,24,-11374.0,1515.8000000000072
142,down,16037,16047,16038.0,16048.0,43890.0,40954.0,10,-2936.0,772.8
143,down,16166,16170,16167.0,16171.0,46692.0,43213.0,4,-3479.0,798.4000000000044
144,up,16170,16175,16171.0,16176.0,43213.0,46012.0,5,2799.0,852.6000000000029
145,up,16177,16191,16178.0,16192.0,46290.0,55609.0,14,9319.0,745.000000000003
146,down,16191,16212,16192.0,16213.0,55609.0,44347.0,21,-11262.0,1479.8
147,down,16237,16251,16238.0,16252.0,43701.0,41891.0,14,-1810.0,603.400000000013
148,up,16254,16276,16255.0,16277.0,42856.0,45784.0,22,2928.0,284.9999999999957
149,up,16369,16375,16370.0,16376.0,47090.0,45857.0,6,-1233.0,828.2000000000014
150,up,16377,16391,16378.0,16392.0,46552.0,55837.0,14,9285.0,758.6000000000015
151,down,16391,16413,16392.0,16414.0,55837.0,44330.0,22,-11507.0,1566.7999999999927
152,down,16438,16474,16439.0,16475.0,43562.0,45701.0,36,2139.0,657.3999999999912
153,up,16569,16575,16570.0,16576.0,51840.0,45974.0,6,-5866.0,974.999999999997
154,up,16576,16591,16577.0,16592.0,46242.0,55108.0,15,8866.0,816.2000000000087
155,down,16591,16613,16592.0,16614.0,55108.0,44041.0,22,-11067.0,1496.999999999997
156,down,16638,16649,16639.0,16650.0,43740.0,41707.0,11,-2033.0,638.6000000000029
157,down,16774,16778,16775.0,16779.0,47308.0,47472.0,4,164.0,726.2000000000014
158,up,16778,16791,16779.0,16792.0,47472.0,55141.0,13,7669.0,763.1999999999941
159,down,16791,16814,16792.0,16815.0,55141.0,44110.0,23,-11031.0,1492.8
160,down,16838,16851,16839.0,16852.0,43513.0,41861.0,13,-1652.0,599.8000000000072
161,up,16969,16975,16970.0,16976.0,48278.0,46076.0,6,-2202.0,958.3999999999971
162,up,16976,16991,16977.0,16992.0,46196.0,55341.0,15,9145.0,808.8
163,down,16991,17016,16992.0,17017.0,55341.0,43847.0,25,-11494.0,1571.2000000000014
164,down,17037,17054,17038.0,17055.0,43529.0,42543.0,17,-986.0,638.999999999997
165,up,17054,17083,17055.0,17084.0,42543.0,46192.0,29,3649.0,256.80000000000587
166,up,17169,17175,17170.0,17176.0,45778.0,46203.0,6,425.0,879.3999999999971
167,up,17177,17191,17178.0,17192.0,47133.0,55113.0,14,7980.0,845.0000000000116
168,down,17191,17215,17192.0,17216.0,55113.0,44120.0,24,-10993.0,1476.999999999997
169,down,17238,17245,17239.0,17246.0,43297.0,40396.0,7,-2901.0,572.0000000000116
170,up,17249,17269,17250.0,17270.0,41455.0,44894.0,20,3439.0,293.9999999999957
171,up,17369,17375,17370.0,17376.0,49976.0,46256.0,6,-3720.0,995.000000000003
172,up,17376,17391,17377.0,17392.0,46671.0,54915.0,15,8244.0,870.3999999999985
173,down,17391,17414,17392.0,17415.0,54915.0,43884.0,23,-11031.0,1499.2000000000014
174,down,17438,17450,17439.0,17451.0,43370.0,41968.0,12,-1402.0,601.2000000000087
175,up,17570,17575,17571.0,17576.0,42564.0,46266.0,5,3702.0,882.2000000000014
176,up,17576,17590,17577.0,17591.0,46248.0,53281.0,14,7033.0,743.3999999999971
177,down,17590,17607,17591.0,17608.0,53281.0,2967.0,17,-50314.0,8586.400000000001
178,up,17653,17682,17654.0,17683.0,1425.0,40912.0,29,39487.0,8483.000000000004
179,down,17713,17722,17714.0,17723.0,40426.0,21162.0,9,-19264.0,3325.800000000004
180,up,17722,17732,17723.0,17733.0,21162.0,43469.0,10,22307.0,4412.000000000003
181,up,17753,17767,17754.0,17768.0,43439.0,45341.0,14,1902.0,3002.400000000006
182,down,17767,17790,17768.0,17791.0,45341.0,1408.0,23,-43933.0,8576.199999999997
183,up,17826,17856,17827.0,17857.0,1418.0,42181.0,30,40763.0,8732.000000000004
184,down,17888,17896,17889.0,17897.0,40294.0,21306.0,8,-18988.0,3785.600000000003
185,up,17896,17906,17897.0,17907.0,21306.0,43862.0,10,22556.0,4333.399999999997
186,up,17927,17939,17928.0,17940.0,43925.0,51983.0,12,8058.0,1517.3999999999971
187,down,17940,17961,17941.0,17962.0,48584.0,1399.0,21,-47185.0,8502.399999999998
188,up,18000,18024,18001.0,18025.0,1398.0,42550.0,24,41152.0,8686.2
189,down,18062,18070,18063.0,18071.0,40694.0,20954.0,8,-19740.0,3854.2000000000016
190,up,18070,18081,18071.0,18082.0,20954.0,43872.0,11,22918.0,4341.200000000007
191,up,18100,18115,18101.0,18116.0,43628.0,45633.0,15,2005.0,2997.1999999999944
192,down,18115,18134,18116.0,18135.0,45633.0,1402.0,19,-44231.0,8721.0
193,up,18174,18196,18175.0,18197.0,1410.0,42972.0,22,41562.0,8672.000000000004
194,down,18236,18244,18237.0,18245.0,40957.0,21095.0,8,-19862.0,3846.0000000000045
195,up,18244,18255,18245.0,18256.0,21095.0,43970.0,11,22875.0,4345.000000000003
196,up,18276,18289,18277.0,18290.0,44529.0,45431.0,13,902.0,3045.200000000009
197,down,18289,18307,18290.0,18308.0,45431.0,1374.0,18,-44057.0,8743.399999999998
198,up,18348,18371,18349.0,18372.0,1398.0,42713.0,23,41315.0,8657.000000000004
199,down,18410,18418,18411.0,18419.0,40530.0,21528.0,8,-19002.0,3863.0000000000045
200,up,18418,18428,18419.0,18429.0,21528.0,43479.0,10,21951.0,4185.2
201,up,18449,18463,18450.0,18464.0,43798.0,45532.0,14,1734.0,3157.3999999999987
202,down,18463,18481,18464.0,18482.0,45532.0,1391.0,18,-44141.0,8579.400000000001
203,up,18522,18538,18523.0,18539.0,1379.0,43447.0,16,42068.0,8661.399999999998
204,down,18584,18592,18585.0,18593.0,41008.0,21171.0,8,-19837.0,3904.2000000000016
205,up,18592,18603,18593.0,18604.0,21171.0,43771.0,11,22600.0,4324.2
206,up,18623,18637,18624.0,18638.0,44171.0,45424.0,14,1253.0,3144.799999999993
207,down,18637,18654,18638.0,18655.0,45424.0,1394.0,17,-44030.0,8666.0
208,up,18696,18704,18697.0,18705.0,1395.0,44047.0,8,42652.0,8598.000000000004
209,down,18758,18766,18759.0,18767.0,40958.0,21003.0,8,-19955.0,3899.7999999999965
210,up,18766,18777,18767.0,18778.0,21003.0,43579.0,11,22576.0,4295.399999999997
211,up,18797,18809,18798.0,18810.0,44253.0,51509.0,12,7256.0,1531.6000000000015
212,down,18810,18828,18811.0,18829.0,48463.0,1390.0,18,-47073.0,8675.0
213,up,18870,18878,18871.0,18879.0,1444.0,44452.0,8,43008.0,8635.2
214,down,18931,18940,18932.0,18941.0,41443.0,21438.0,9,-20005.0,3720.3999999999987
215,up,18940,18951,18941.0,18952.0,21438.0,43535.0,11,22097.0,4279.399999999997
216,up,18972,18983,18973.0,18984.0,44783.0,51342.0,11,6559.0,1448.6000000000015
217,down,18984,19001,18985.0,19002.0,48663.0,1396.0,17,-47267.0,8617.8
218,up,19044,19052,19045.0,19053.0,1430.0,44485.0,8,43055.0,8596.200000000008
219,down,19106,19114,19107.0,19115.0,40845.0,32325.0,8,-8520.0,1735.5999999999956
220,up,19114,19127,19115.0,19128.0,32325.0,43638.0,13,11313.0,1981.000000000003
221,up,19146,19157,19147.0,19158.0,44630.0,50999.0,11,6369.0,1449.2000000000073
222,down,19158,19174,19159.0,19175.0,48329.0,1408.0,16,-46921.0,8758.399999999998
223,up,19218,19226,19219.0,19227.0,1419.0,44292.0,8,42873.0,8614.000000000004
224,down,19279,19288,19280.0,19289.0,41885.0,33134.0,9,-8751.0,2016.8
225,up,19288,19305,19289.0,19306.0,33134.0,44426.0,17,11292.0,1800.7999999999986
226,up,19318,19331,19319.0,19332.0,44123.0,51580.0,13,7457.0,1326.6000000000015
227,down,19332,19348,19333.0,19349.0,48467.0,1426.0,16,-47041.0,8577.599999999999
228,up,19392,19402,19393.0,19403.0,1409.0,44641.0,10,43232.0,8737.2
229,down,19453,19462,19454.0,19463.0,42525.0,33571.0,9,-8954.0,1642.1999999999941
230,up,19462,19473,19463.0,19474.0,33571.0,43987.0,11,10416.0,2100.2
231,up,19493,19504,19494.0,19505.0,44914.0,52237.0,11,7323.0,1168.2
232,down,19506,19521,19507.0,19522.0,48206.0,1393.0,15,-46813.0,8517.8
233,up,19566,19577,19567.0,19578.0,1410.0,45502.0,11,44092.0,8938.2
234,down,19626,19636,19627.0,19637.0,48778.0,34624.0,10,-14154.0,2614.0000000000027
235,up,19636,19642,19637.0,19643.0,34624.0,51804.0,6,17180.0,4652.400000000004
236,down,19642,19660,19643.0,19661.0,51804.0,52449.0,18,645.0,1226.8
237,up,19672,19678,19673.0,19679.0,51951.0,56878.0,6,4927.0,1404.0000000000043
238,down,19678,19694,19679.0,19695.0,56878.0,1411.0,16,-55467.0,8312.199999999997
239,up,19741,19749,19742.0,19750.0,1382.0,53260.0,8,51878.0,10433.6
240,down,19800,19810,19801.0,19811.0,50978.0,33656.0,10,-17322.0,3179.0000000000027
241,up,19810,19816,19811.0,19817.0,33656.0,52096.0,6,18440.0,4832.399999999997
242,down,19816,19822,19817.0,19823.0,52096.0,50924.0,6,-1172.0,1376.0000000000116
243,up,19822,19834,19823.0,19835.0,50924.0,52782.0,12,1858.0,303.7999999999986
244,up,19846,19852,19847.0,19853.0,52185.0,56033.0,6,3848.0,1651.3999999999985
245,down,19852,19868,19853.0,19869.0,56033.0,1382.0,16,-54651.0,8348.400000000001
246,up,19917,19923,19918.0,19924.0,1385.0,50668.0,6,49283.0,10698.800000000001
247,down,19974,19984,19975.0,19985.0,50510.0,35317.0,10,-15193.0,2928.3999999999896
248,up,19984,19990,19985.0,19991.0,35317.0,53045.0,6,17728.0,4758.800000000006
249,down,19990,19996,19991.0,19997.0,53045.0,50568.0,6,-2477.0,1675.0000000000043
250,up,19996,20010,19997.0,20011.0,50568.0,52583.0,14,2015.0,342.6000000000088
251,up,20020,20026,20021.0,20027.0,51706.0,54852.0,6,3146.0,2180.599999999996
252,down,20026,20042,20027.0,20043.0,54852.0,1378.0,16,-53474.0,8215.800000000003
253,up,20090,20097,20091.0,20098.0,1420.0,52292.0,7,50872.0,10856.600000000002
254,down,20148,20158,20149.0,20159.0,50395.0,35143.0,10,-15252.0,2804.8
255,up,20158,20164,20159.0,20165.0,35143.0,52299.0,6,17156.0,4689.600000000001
256,down,20164,20171,20165.0,20172.0,52299.0,49200.0,7,-3099.0,1847.6000000000029
257,up,20194,20199,20195.0,20200.0,51304.0,51301.0,5,-3.0,962.2000000000073
258,down,20199,20217,20200.0,20218.0,51301.0,1394.0,18,-49907.0,7962.600000000003
259,up,20263,20270,20264.0,20271.0,1424.0,52277.0,7,50853.0,10775.600000000002
260,down,20322,20332,20323.0,20333.0,50219.0,34635.0,10,-15584.0,2856.9999999999973
261,up,20332,20338,20333.0,20339.0,34635.0,51880.0,6,17245.0,4545.799999999998
262,down,20338,20345,20339.0,20346.0,51880.0,48606.0,7,-3274.0,1818.2000000000087
263,up,20345,20360,20346.0,20361.0,48606.0,51156.0,15,2550.0,374.80000000000587
264,up,20368,20373,20369.0,20374.0,51503.0,50710.0,5,-793.0,996.2000000000073
265,down,20373,20392,20374.0,20393.0,50710.0,1394.0,19,-49316.0,7891.400000000002
266,up,20437,20456,20438.0,20457.0,1415.0,50649.0,19,49234.0,11323.800000000001
267,down,20496,20506,20497.0,20507.0,50216.0,34871.0,10,-15345.0,2829.400000000006
268,up,20506,20512,20507.0,20513.0,34871.0,51440.0,6,16569.0,4582.2
269,down,20512,20519,20513.0,20520.0,51440.0,48211.0,7,-3229.0,1778.3999999999912
270,up,20519,20537,20520.0,20538.0,48211.0,51729.0,18,3518.0,373.00000000000296
271,up,20542,20547,20543.0,20548.0,51705.0,50291.0,5,-1414.0,981.7999999999913
272,down,20547,20568,20548.0,20569.0,50291.0,1409.0,21,-48882.0,7773.400000000002
273,up,20612,20628,20613.0,20629.0,1393.0,50902.0,16,49509.0,10377.800000000001
274,down,20670,20680,20671.0,20681.0,50377.0,35131.0,10,-15246.0,2836.600000000003
275,up,20680,20686,20681.0,20687.0,35131.0,51908.0,6,16777.0,4630.999999999995
276,down,20686,20693,20687.0,20694.0,51908.0,48522.0,7,-3386.0,1810.3999999999985
277,up,20693,20710,20694.0,20711.0,48522.0,51677.0,17,3155.0,366.2000000000073
278,up,20716,20721,20717.0,20722.0,51559.0,49892.0,5,-1667.0,965.9999999999957
279,down,20721,20743,20722.0,20744.0,49892.0,1371.0,22,-48521.0,7794.400000000002
280,up,20785,20804,20786.0,20805.0,1413.0,50874.0,19,49461.0,10701.2
281,down,20844,20854,20845.0,20855.0,50652.0,35305.0,10,-15347.0,2786.1999999999944
282,up,20854,20860,20855.0,20861.0,35305.0,51711.0,6,16406.0,4653.400000000004
283,down,20860,20867,20861.0,20868.0,51711.0,48231.0,7,-3480.0,1668.2000000000014
284,up,20867,20883,20868.0,20884.0,48231.0,51870.0,16,3639.0,464.7999999999986
285,up,20890,20895,20891.0,20896.0,51648.0,49473.0,5,-2175.0,939.6000000000015
286,down,20895,20919,20896.0,20920.0,49473.0,1395.0,24,-48078.0,7714.000000000001
287,up,20959,20982,20960.0,20983.0,1417.0,50783.0,23,49366.0,10806.400000000003
288,down,21018,21028,21019.0,21029.0,50491.0,35738.0,10,-14753.0,2827.2000000000016
289,up,21028,21034,21029.0,21035.0,35738.0,52071.0,6,16333.0,4597.800000000006
290,down,21034,21041,21035.0,21042.0,52071.0,48501.0,7,-3570.0,1655.6000000000029
291,up,21041,21058,21042.0,21059.0,48501.0,51637.0,17,3136.0,362.5999999999942
292,up,21064,21069,21065.0,21070.0,51579.0,49583.0,5,-1996.0,1088.6000000000088
293,down,21069,21093,21070.0,21094.0,49583.0,1389.0,24,-48194.0,7634.000000000001
294,up,21133,21153,21134.0,21154.0,1368.0,51045.0,20,49677.0,10354.400000000001
295,down,21192,21202,21193.0,21203.0,51236.0,34833.0,10,-16403.0,2956.8
296,up,21202,21208,21203.0,21209.0,34833.0,52371.0,6,17538.0,4650.999999999995
297,down,21208,21215,21209.0,21216.0,52371.0,48389.0,7,-3982.0,1686.2000000000014
298,up,21215,21231,21216.0,21232.0,48389.0,51854.0,16,3465.0,340.80000000000587
299,up,21238,21243,21239.0,21244.0,51606.0,49338.0,5,-2268.0,1137.6000000000015
300,down,21243,21268,21244.0,21269.0,49338.0,1424.0,25,-47914.0,7739.200000000002
301,up,21307,21325,21308.0,21326.0,1402.0,51301.0,18,49899.0,10959.800000000001
302,down,21366,21376,21367.0,21377.0,50703.0,35129.0,10,-15574.0,2926.8
303,up,21376,21382,21377.0,21383.0,35129.0,52408.0,6,17279.0,4631.000000000003
304,down,21382,21389,21383.0,21390.0,52408.0,48049.0,7,-4359.0,1687.999999999997
305,up,21389,21403,21390.0,21404.0,48049.0,51552.0,14,3503.0,466.39999999999714
306,up,21412,21417,21413.0,21418.0,51508.0,49879.0,5,-1629.0,1033.6000000000015
307,down,21417,21443,21418.0,21444.0,49879.0,1400.0,26,-48479.0,7833.000000000001
308,up,21481,21500,21482.0,21501.0,1430.0,51055.0,19,49625.0,10311.8
